gene_name	transcript_name	transcript_id	gene_id	protein_id	gencode_basic
Tle3	Tle3-205	ENSMUST00000159630.8	ENSMUSG00000032280.18	ENSMUSP00000123723.2	True
Tle3	Tle3-211	ENSMUST00000161689.8	ENSMUSG00000032280.18	ENSMUSP00000125011.2	True
Rplp1	Rplp1-201	ENSMUST00000008036.9	ENSMUSG00000007892.9	ENSMUSP00000008036.8	True
Kif23	Kif23-201	ENSMUST00000034815.9	ENSMUSG00000032254.11	ENSMUSP00000034815.8	True
Paqr5	Paqr5-201	ENSMUST00000034817.11	ENSMUSG00000032278.12	ENSMUSP00000034817.5	True
Paqr5	Paqr5-202	ENSMUST00000113990.2	ENSMUSG00000032278.12	ENSMUSP00000109623.2	True
Glce	Glce-201	ENSMUST00000034785.8	ENSMUSG00000032252.15	ENSMUSP00000034785.8	True
Glce	Glce-203	ENSMUST00000185675.7	ENSMUSG00000032252.15	ENSMUSP00000139949.2	True
Spesp1	Spesp1-201	ENSMUST00000056949.5	ENSMUSG00000046846.5	ENSMUSP00000058522.4	True
Anp32a	Anp32a-201	ENSMUST00000085519.13	ENSMUSG00000032249.15	ENSMUSP00000082652.7	True
Anp32a	Anp32a-205	ENSMUST00000135395.8	ENSMUSG00000032249.15	ENSMUSP00000122165.2	True
Coro2b	Coro2b-201	ENSMUST00000048043.12	ENSMUSG00000041729.16	ENSMUSP00000041826.6	True
Itga11	Itga11-201	ENSMUST00000034774.9	ENSMUSG00000032243.9	ENSMUSP00000034774.9	True
Fem1b	Fem1b-201	ENSMUST00000034775.10	ENSMUSG00000032244.10	ENSMUSP00000034775.9	True
Cln6	Cln6-201	ENSMUST00000034776.13	ENSMUSG00000032245.13	ENSMUSP00000034776.7	True
Calml4	Calml4-203	ENSMUST00000213643.2	ENSMUSG00000032246.15	ENSMUSP00000150355.2	True
Calml4	Calml4-201	ENSMUST00000034777.14	ENSMUSG00000032246.15	ENSMUSP00000034777.7	True
Calml4	Calml4-202	ENSMUST00000163820.3	ENSMUSG00000032246.15	ENSMUSP00000132298.2	True
Calml4	Calml4-206	ENSMUST00000215870.2	ENSMUSG00000032246.15	ENSMUSP00000148892.2	True
Calml4	Calml4-204	ENSMUST00000214633.2	ENSMUSG00000032246.15	ENSMUSP00000150476.2	True
Calml4	Calml4-207	ENSMUST00000215968.2	ENSMUSG00000032246.15	ENSMUSP00000149319.2	True
Pias1	Pias1-201	ENSMUST00000098651.6	ENSMUSG00000032405.11	ENSMUSP00000096248.5	True
Pias1	Pias1-202	ENSMUST00000214830.2	ENSMUSG00000032405.11	ENSMUSP00000150834.2	True
Skor1	Skor1-203	ENSMUST00000119146.8	ENSMUSG00000022245.16	ENSMUSP00000113924.2	True
Skor1	Skor1-202	ENSMUST00000116613.9	ENSMUSG00000022245.16	ENSMUSP00000112312.3	True
Skor1	Skor1-201	ENSMUST00000055281.8	ENSMUSG00000022245.16	ENSMUSP00000055037.8	True
Map2k5	Map2k5-201	ENSMUST00000034920.11	ENSMUSG00000058444.9	ENSMUSP00000034920.10	True
2300009A05Rik	2300009A05Rik-201	ENSMUST00000168665.3	ENSMUSG00000032403.9	ENSMUSP00000127596.2	True
Iqch	Iqch-201	ENSMUST00000042322.11	ENSMUSG00000037801.14	ENSMUSP00000047953.5	True
Iqch	Iqch-204	ENSMUST00000163982.8	ENSMUSG00000037801.14	ENSMUSP00000126546.2	True
Iqch	Iqch-203	ENSMUST00000163624.8	ENSMUSG00000037801.14	ENSMUSP00000128482.2	True
Iqch	Iqch-202	ENSMUST00000080527.12	ENSMUSG00000037801.14	ENSMUSP00000079370.6	True
Iqch	Iqch-206	ENSMUST00000171243.2	ENSMUSG00000037801.14	ENSMUSP00000131828.2	True
Aagab	Aagab-201	ENSMUST00000041551.9	ENSMUSG00000037257.9	ENSMUSP00000048595.8	True
Smad3	Smad3-201	ENSMUST00000034973.10	ENSMUSG00000032402.13	ENSMUSP00000034973.4	True
Smad6	Smad6-201	ENSMUST00000041029.6	ENSMUSG00000036867.8	ENSMUSP00000036285.6	True
Smad6	Smad6-203	ENSMUST00000179458.2	ENSMUSG00000036867.8	ENSMUSP00000137442.2	True
Lctl	Lctl-201	ENSMUST00000034969.14	ENSMUSG00000032401.16	ENSMUSP00000034969.8	True
Lctl	Lctl-202	ENSMUST00000118215.3	ENSMUSG00000032401.16	ENSMUSP00000112979.2	True
Zwilch	Zwilch-201	ENSMUST00000122091.8	ENSMUSG00000032400.19	ENSMUSP00000112790.3	True
Zwilch	Zwilch-209	ENSMUST00000176299.8	ENSMUSG00000032400.19	ENSMUSP00000135585.2	True
Zwilch	Zwilch-211	ENSMUST00000176794.8	ENSMUSG00000032400.19	ENSMUSP00000134850.3	True
Rpl4	Rpl4-201	ENSMUST00000034966.9	ENSMUSG00000032399.9	ENSMUSP00000034966.8	True
Snapc5	Snapc5-201	ENSMUST00000034965.8	ENSMUSG00000032398.8	ENSMUSP00000034965.7	True
Map2k1	Map2k1-201	ENSMUST00000005066.9	ENSMUSG00000004936.9	ENSMUSP00000005066.9	True
Uchl4	Uchl4-201	ENSMUST00000039011.4	ENSMUSG00000035337.4	ENSMUSP00000045208.4	True
Tipin	Tipin-205	ENSMUST00000216594.2	ENSMUSG00000032397.8	ENSMUSP00000149833.2	True
Tipin	Tipin-201	ENSMUST00000034964.7	ENSMUSG00000032397.8	ENSMUSP00000034964.7	True
Dis3l	Dis3l-208	ENSMUST00000168844.9	ENSMUSG00000032396.18	ENSMUSP00000129772.3	True
Dis3l	Dis3l-201	ENSMUST00000068367.14	ENSMUSG00000032396.18	ENSMUSP00000063830.8	True
Dis3l	Dis3l-202	ENSMUST00000113890.2	ENSMUSG00000032396.18	ENSMUSP00000109522.2	True
Dis3l	Dis3l-203	ENSMUST00000120760.8	ENSMUSG00000032396.18	ENSMUSP00000113503.2	True
Megf11	Megf11-202	ENSMUST00000093829.9	ENSMUSG00000036466.18	ENSMUSP00000091349.3	True
Megf11	Megf11-203	ENSMUST00000118485.8	ENSMUSG00000036466.18	ENSMUSP00000114035.2	True
Megf11	Megf11-210	ENSMUST00000164113.8	ENSMUSG00000036466.18	ENSMUSP00000128672.2	True
Megf11	Megf11-201	ENSMUST00000068967.11	ENSMUSG00000036466.18	ENSMUSP00000065353.5	True
Rab11a	Rab11a-208	ENSMUST00000172298.8	ENSMUSG00000004771.13	ENSMUSP00000129163.2	True
Rab11a	Rab11a-204	ENSMUST00000167569.8	ENSMUSG00000004771.13	ENSMUSP00000125755.2	True
Rab11a	Rab11a-206	ENSMUST00000169058.8	ENSMUSG00000004771.13	ENSMUSP00000129729.2	True
Dennd4a	Dennd4a-201	ENSMUST00000038890.6	ENSMUSG00000053641.10	ENSMUSP00000037915.6	True
Slc24a1	Slc24a1-201	ENSMUST00000037798.8	ENSMUSG00000034452.8	ENSMUSP00000035616.8	True
Ints14	Ints14-202	ENSMUST00000170517.9	ENSMUSG00000034263.14	ENSMUSP00000127420.2	True
Ints14	Ints14-201	ENSMUST00000037504.7	ENSMUSG00000034263.14	ENSMUSP00000049284.6	True
Hacd3	Hacd3-201	ENSMUST00000036615.7	ENSMUSG00000033629.7	ENSMUSP00000044955.6	True
Dpp8	Dpp8-201	ENSMUST00000034960.14	ENSMUSG00000032393.16	ENSMUSP00000034960.7	True
Dpp8	Dpp8-202	ENSMUST00000167773.2	ENSMUSG00000032393.16	ENSMUSP00000126065.2	True
Igdcc4	Igdcc4-203	ENSMUST00000213533.2	ENSMUSG00000032816.17	ENSMUSP00000150272.2	True
Igdcc4	Igdcc4-201	ENSMUST00000035499.5	ENSMUSG00000032816.17	ENSMUSP00000045387.4	True
Igdcc3	Igdcc3-201	ENSMUST00000034961.6	ENSMUSG00000032394.7	ENSMUSP00000034961.5	True
Igdcc3	Igdcc3-203	ENSMUST00000217371.2	ENSMUSG00000032394.7	ENSMUSP00000149084.2	True
Parp16	Parp16-205	ENSMUST00000216702.2	ENSMUSG00000032392.12	ENSMUSP00000149927.2	True
Parp16	Parp16-201	ENSMUST00000069000.9	ENSMUSG00000032392.12	ENSMUSP00000070098.8	True
Parp16	Parp16-202	ENSMUST00000213396.2	ENSMUSG00000032392.12	ENSMUSP00000150318.2	True
Cilp	Cilp-201	ENSMUST00000048762.8	ENSMUSG00000042254.15	ENSMUSP00000036631.2	True
Clpx	Clpx-201	ENSMUST00000015501.11	ENSMUSG00000015357.11	ENSMUSP00000015501.5	True
Clpx	Clpx-202	ENSMUST00000113824.8	ENSMUSG00000015357.11	ENSMUSP00000109455.2	True
Pdcd7	Pdcd7-201	ENSMUST00000048184.4	ENSMUSG00000041837.5	ENSMUSP00000035515.3	True
Ubap1l	Ubap1l-201	ENSMUST00000147185.3	ENSMUSG00000086228.4	ENSMUSP00000128815.2	True
Kbtbd13	Kbtbd13-201	ENSMUST00000068307.4	ENSMUSG00000054978.4	ENSMUSP00000136872.2	True
Rasl12	Rasl12-201	ENSMUST00000085453.6	ENSMUSG00000041696.15	ENSMUSP00000082580.5	True
Rasl12	Rasl12-202	ENSMUST00000165682.9	ENSMUSG00000041696.15	ENSMUSP00000131837.2	True
Slc51b	Slc51b-201	ENSMUST00000065894.7	ENSMUSG00000053862.7	ENSMUSP00000064494.6	True
Mtfmt	Mtfmt-201	ENSMUST00000074792.7	ENSMUSG00000059183.13	ENSMUSP00000074347.7	True
Spg21	Spg21-201	ENSMUST00000034955.8	ENSMUSG00000032388.8	ENSMUSP00000034955.7	True
Spg21	Spg21-202	ENSMUST00000213957.2	ENSMUSG00000032388.8	ENSMUSP00000150034.2	True
Ankdd1a	Ankdd1a-201	ENSMUST00000061766.6	ENSMUSG00000066510.6	ENSMUSP00000057040.6	True
Plekho2	Plekho2-201	ENSMUST00000068944.9	ENSMUSG00000050721.10	ENSMUSP00000063677.8	True
Pif1	Pif1-203	ENSMUST00000134538.9	ENSMUSG00000041064.15	ENSMUSP00000122060.3	True
Pif1	Pif1-209	ENSMUST00000239405.2	ENSMUSG00000041064.15	ENSMUSP00000159314.2	True
Pif1	Pif1-201	ENSMUST00000047099.13	ENSMUSG00000041064.15	ENSMUSP00000049046.7	True
Pif1	Pif1-202	ENSMUST00000131483.3	ENSMUSG00000041064.15	ENSMUSP00000117494.3	True
Rbpms2	Rbpms2-202	ENSMUST00000169003.8	ENSMUSG00000032387.16	ENSMUSP00000131076.2	True
Rbpms2	Rbpms2-201	ENSMUST00000055844.10	ENSMUSG00000032387.16	ENSMUSP00000057600.9	True
Oaz2	Oaz2-205	ENSMUST00000153700.9	ENSMUSG00000040652.18	ENSMUSP00000136914.2	True
Oaz2	Oaz2-203	ENSMUST00000136166.3	ENSMUSG00000040652.18	ENSMUSP00000136082.2	True
Zfp609	Zfp609-201	ENSMUST00000159109.2	ENSMUSG00000040524.10	ENSMUSP00000124089.2	True
Trip4	Trip4-210	ENSMUST00000179395.8	ENSMUSG00000032386.16	ENSMUSP00000137304.2	True
Trip4	Trip4-203	ENSMUST00000122410.8	ENSMUSG00000032386.16	ENSMUSP00000112866.2	True
Trip4	Trip4-202	ENSMUST00000119245.8	ENSMUSG00000032386.16	ENSMUSP00000112385.2	True
Trip4	Trip4-201	ENSMUST00000117083.2	ENSMUSG00000032386.16	ENSMUSP00000113949.2	True
Pclaf	Pclaf-201	ENSMUST00000045802.7	ENSMUSG00000040204.7	ENSMUSP00000038877.7	True
Csnk1g1	Csnk1g1-209	ENSMUST00000205379.2	ENSMUSG00000032384.17	ENSMUSP00000145724.2	True
Csnk1g1	Csnk1g1-212	ENSMUST00000206048.2	ENSMUSG00000032384.17	ENSMUSP00000145887.2	True
Csnk1g1	Csnk1g1-201	ENSMUST00000034949.10	ENSMUSG00000032384.17	ENSMUSP00000034949.4	True
Csnk1g1	Csnk1g1-214	ENSMUST00000206594.2	ENSMUSG00000032384.17	ENSMUSP00000145947.2	True
Csnk1g1	Csnk1g1-202	ENSMUST00000117849.3	ENSMUSG00000032384.17	ENSMUSP00000113160.2	True
Csnk1g1	Csnk1g1-204	ENSMUST00000130798.3	ENSMUSG00000032384.17	ENSMUSP00000145938.2	True
Csnk1g1	Csnk1g1-213	ENSMUST00000206528.2	ENSMUSG00000032384.17	ENSMUSP00000146047.2	True
Ppib	Ppib-201	ENSMUST00000034947.7	ENSMUSG00000032383.8	ENSMUSP00000034947.6	True
Snx22	Snx22-201	ENSMUST00000044711.7	ENSMUSG00000039452.7	ENSMUSP00000044389.6	True
Snx1	Snx1-201	ENSMUST00000034946.15	ENSMUSG00000032382.15	ENSMUSP00000034946.9	True
Ciao2a	Ciao2a-201	ENSMUST00000034945.6	ENSMUSG00000032381.6	ENSMUSP00000034945.6	True
Dapk2	Dapk2-201	ENSMUST00000034944.9	ENSMUSG00000032380.10	ENSMUSP00000034944.3	True
Dapk2	Dapk2-205	ENSMUST00000238682.2	ENSMUSG00000032380.10	ENSMUSP00000158747.2	True
Herc1	Herc1-201	ENSMUST00000042824.13	ENSMUSG00000038664.17	ENSMUSP00000044801.7	True
Fbxl22	Fbxl22-201	ENSMUST00000056890.10	ENSMUSG00000050503.10	ENSMUSP00000060137.8	True
Usp3	Usp3-205	ENSMUST00000127569.8	ENSMUSG00000032376.13	ENSMUSP00000122199.2	True
Usp3	Usp3-202	ENSMUST00000098613.9	ENSMUSG00000032376.13	ENSMUSP00000096213.3	True
Usp3	Usp3-211	ENSMUST00000174387.2	ENSMUSG00000032376.13	ENSMUSP00000134472.2	True
Car12	Car12-201	ENSMUST00000071889.13	ENSMUSG00000032373.16	ENSMUSP00000071786.7	True
Car12	Car12-202	ENSMUST00000085420.12	ENSMUSG00000032373.16	ENSMUSP00000082541.6	True
Aph1b	Aph1b-201	ENSMUST00000034934.15	ENSMUSG00000032375.16	ENSMUSP00000034934.9	True
Aph1b	Aph1b-202	ENSMUST00000113730.3	ENSMUSG00000032375.16	ENSMUSP00000109359.3	True
Aph1c	Aph1c-202	ENSMUST00000169282.8	ENSMUSG00000053040.14	ENSMUSP00000130359.2	True
Aph1c	Aph1c-201	ENSMUST00000057261.9	ENSMUSG00000053040.14	ENSMUSP00000056476.9	True
Rab8b	Rab8b-201	ENSMUST00000041139.9	ENSMUSG00000036943.10	ENSMUSP00000041857.8	True
Rps27l	Rps27l-201	ENSMUST00000040917.14	ENSMUSG00000036781.14	ENSMUSP00000046016.8	True
Rps27l	Rps27l-203	ENSMUST00000127896.8	ENSMUSG00000036781.14	ENSMUSP00000120518.2	True
Lactb	Lactb-202	ENSMUST00000215172.2	ENSMUSG00000032370.9	ENSMUSP00000151155.2	True
Lactb	Lactb-201	ENSMUST00000034929.7	ENSMUSG00000032370.9	ENSMUSP00000034929.7	True
Tpm1	Tpm1-212	ENSMUST00000113696.8	ENSMUSG00000032366.16	ENSMUSP00000109326.2	True
Tpm1	Tpm1-215	ENSMUST00000113705.8	ENSMUSG00000032366.16	ENSMUSP00000109335.2	True
Tpm1	Tpm1-216	ENSMUST00000113707.9	ENSMUSG00000032366.16	ENSMUSP00000109337.3	True
Tpm1	Tpm1-211	ENSMUST00000113695.8	ENSMUSG00000032366.16	ENSMUSP00000109325.2	True
Tpm1	Tpm1-209	ENSMUST00000113690.8	ENSMUSG00000032366.16	ENSMUSP00000109320.2	True
Tpm1	Tpm1-202	ENSMUST00000034928.12	ENSMUSG00000032366.16	ENSMUSP00000034928.5	True
Tpm1	Tpm1-214	ENSMUST00000113701.8	ENSMUSG00000032366.16	ENSMUSP00000109331.2	True
Tpm1	Tpm1-213	ENSMUST00000113697.8	ENSMUSG00000032366.16	ENSMUSP00000109327.2	True
Tpm1	Tpm1-210	ENSMUST00000113693.8	ENSMUSG00000032366.16	ENSMUSP00000109323.2	True
Tpm1	Tpm1-208	ENSMUST00000113689.8	ENSMUSG00000032366.16	ENSMUSP00000109319.2	True
Tpm1	Tpm1-205	ENSMUST00000113685.10	ENSMUSG00000032366.16	ENSMUSP00000109315.4	True
Tpm1	Tpm1-203	ENSMUST00000050905.16	ENSMUSG00000032366.16	ENSMUSP00000051888.10	True
Tpm1	Tpm1-206	ENSMUST00000113686.8	ENSMUSG00000032366.16	ENSMUSP00000109316.2	True
Tpm1	Tpm1-207	ENSMUST00000113687.8	ENSMUSG00000032366.16	ENSMUSP00000109317.2	True
Tpm1	Tpm1-204	ENSMUST00000113684.8	ENSMUSG00000032366.16	ENSMUSP00000109314.2	True
Tpm1	Tpm1-201	ENSMUST00000030185.5	ENSMUSG00000032366.16	ENSMUSP00000030185.5	True
Tln2	Tln2-202	ENSMUST00000040025.14	ENSMUSG00000052698.16	ENSMUSP00000039633.8	True
Tln2	Tln2-207	ENSMUST00000215784.2	ENSMUSG00000052698.16	ENSMUSP00000148901.2	True
Tln2	Tln2-205	ENSMUST00000215267.2	ENSMUSG00000052698.16	ENSMUSP00000149284.2	True
Tln2	Tln2-201	ENSMUST00000039662.9	ENSMUSG00000052698.16	ENSMUSP00000035272.9	True
C2cd4b	C2cd4b-201	ENSMUST00000171652.3	ENSMUSG00000091956.3	ENSMUSP00000131138.2	True
C2cd4a	C2cd4a-201	ENSMUST00000054500.7	ENSMUSG00000047990.7	ENSMUSP00000058286.6	True
Vps13c	Vps13c-201	ENSMUST00000077879.7	ENSMUSG00000035284.11	ENSMUSP00000077040.6	True
Rora	Rora-201	ENSMUST00000034766.14	ENSMUSG00000032238.18	ENSMUSP00000034766.7	True
Rora	Rora-202	ENSMUST00000113624.3	ENSMUSG00000032238.18	ENSMUSP00000109254.3	True
Ice2	Ice2-201	ENSMUST00000034761.15	ENSMUSG00000032235.16	ENSMUSP00000034761.9	True
Ice2	Ice2-203	ENSMUST00000117610.8	ENSMUSG00000032235.16	ENSMUSP00000112455.2	True
Ice2	Ice2-202	ENSMUST00000117246.8	ENSMUSG00000032235.16	ENSMUSP00000112700.2	True
Anxa2	Anxa2-201	ENSMUST00000034756.15	ENSMUSG00000032231.15	ENSMUSP00000034756.9	True
Foxb1	Foxb1-201	ENSMUST00000071281.5	ENSMUSG00000059246.5	ENSMUSP00000096197.3	True
Bnip2	Bnip2-201	ENSMUST00000034754.12	ENSMUSG00000011958.18	ENSMUSP00000034754.6	True
Bnip2	Bnip2-202	ENSMUST00000085393.13	ENSMUSG00000011958.18	ENSMUSP00000082513.7	True
Bnip2	Bnip2-203	ENSMUST00000117450.8	ENSMUSG00000011958.18	ENSMUSP00000113466.2	True
Bnip2	Bnip2-208	ENSMUST00000165389.8	ENSMUSG00000011958.18	ENSMUSP00000133200.2	True
Gtf2a2	Gtf2a2-202	ENSMUST00000118198.8	ENSMUSG00000033543.18	ENSMUSP00000113501.2	True
Gtf2a2	Gtf2a2-204	ENSMUST00000119905.8	ENSMUSG00000033543.18	ENSMUSP00000113061.2	True
Gtf2a2	Gtf2a2-203	ENSMUST00000119413.8	ENSMUSG00000033543.18	ENSMUSP00000113697.2	True
Gcnt3	Gcnt3-201	ENSMUST00000034751.6	ENSMUSG00000032226.6	ENSMUSP00000034751.6	True
Fam81a	Fam81a-201	ENSMUST00000034749.16	ENSMUSG00000032224.16	ENSMUSP00000034749.9	True
Myo1e	Myo1e-201	ENSMUST00000034745.9	ENSMUSG00000032220.11	ENSMUSP00000034745.8	True
Ccnb2	Ccnb2-201	ENSMUST00000034742.8	ENSMUSG00000032218.8	ENSMUSP00000034742.7	True
Rnf111	Rnf111-207	ENSMUST00000215848.2	ENSMUSG00000032217.14	ENSMUSP00000149445.2	True
Rnf111	Rnf111-201	ENSMUST00000034739.12	ENSMUSG00000032217.14	ENSMUSP00000034739.6	True
Rnf111	Rnf111-202	ENSMUST00000113595.2	ENSMUSG00000032217.14	ENSMUSP00000109225.2	True
Rnf111	Rnf111-204	ENSMUST00000213647.2	ENSMUSG00000032217.14	ENSMUSP00000149501.2	True
Sltm	Sltm-206	ENSMUST00000216816.2	ENSMUSG00000032212.11	ENSMUSP00000149059.2	True
Sltm	Sltm-201	ENSMUST00000049263.9	ENSMUSG00000032212.11	ENSMUSP00000049112.8	True
Mindy2	Mindy2-201	ENSMUST00000049031.6	ENSMUSG00000042444.11	ENSMUSP00000037035.6	True
Mindy2	Mindy2-202	ENSMUST00000213380.2	ENSMUSG00000042444.11	ENSMUSP00000150300.2	True
Adam10	Adam10-201	ENSMUST00000067880.13	ENSMUSG00000054693.15	ENSMUSP00000063839.7	True
Lipc	Lipc-201	ENSMUST00000034731.10	ENSMUSG00000032207.11	ENSMUSP00000034731.9	True
Lipc	Lipc-204	ENSMUST00000216798.2	ENSMUSG00000032207.11	ENSMUSP00000149185.2	True
Aqp9	Aqp9-202	ENSMUST00000074465.9	ENSMUSG00000032204.14	ENSMUSP00000074063.3	True
Aqp9	Aqp9-201	ENSMUST00000060917.12	ENSMUSG00000032204.14	ENSMUSP00000050127.6	True
Aqp9	Aqp9-203	ENSMUST00000113570.8	ENSMUSG00000032204.14	ENSMUSP00000109200.2	True
Aldh1a2	Aldh1a2-201	ENSMUST00000034723.6	ENSMUSG00000013584.6	ENSMUSP00000034723.6	True
Polr2m	Polr2m-201	ENSMUST00000034720.12	ENSMUSG00000032199.14	ENSMUSP00000034720.6	True
Polr2m	Polr2m-202	ENSMUST00000163972.2	ENSMUSG00000032199.14	ENSMUSP00000132335.2	True
Polr2m	Polr2m-204	ENSMUST00000233263.2	ENSMUSG00000032199.14	ENSMUSP00000156800.2	True
Myzap	Myzap-201	ENSMUST00000093823.8	ENSMUSG00000041361.15	ENSMUSP00000091342.2	True
Myzap	Myzap-204	ENSMUST00000169573.8	ENSMUSG00000041361.15	ENSMUSP00000127028.2	True
Myzap	Myzap-206	ENSMUST00000249900.1	ENSMUSG00000041361.15	ENSMUSP00000159998.1	True
Cgnl1	Cgnl1-202	ENSMUST00000121322.8	ENSMUSG00000032232.15	ENSMUSP00000113917.2	True
Cgnl1	Cgnl1-201	ENSMUST00000072899.9	ENSMUSG00000032232.15	ENSMUSP00000072672.3	True
Cgnl1	Cgnl1-203	ENSMUST00000122065.2	ENSMUSG00000032232.15	ENSMUSP00000112479.2	True
Tcf12	Tcf12-202	ENSMUST00000183404.8	ENSMUSG00000032228.17	ENSMUSP00000139365.2	True
Tcf12	Tcf12-201	ENSMUST00000034755.13	ENSMUSG00000032228.17	ENSMUSP00000034755.7	True
Tcf12	Tcf12-207	ENSMUST00000183918.8	ENSMUSG00000032228.17	ENSMUSP00000138978.2	True
Tcf12	Tcf12-221	ENSMUST00000185117.8	ENSMUSG00000032228.17	ENSMUSP00000138925.2	True
Tcf12	Tcf12-218	ENSMUST00000184783.8	ENSMUSG00000032228.17	ENSMUSP00000139364.2	True
Zfp280d	Zfp280d-211	ENSMUST00000184036.8	ENSMUSG00000038535.18	ENSMUSP00000138857.2	True
Zfp280d	Zfp280d-217	ENSMUST00000184517.8	ENSMUSG00000038535.18	ENSMUSP00000138970.2	True
Zfp280d	Zfp280d-201	ENSMUST00000098576.10	ENSMUSG00000038535.18	ENSMUSP00000096175.3	True
Zfp280d	Zfp280d-203	ENSMUST00000183410.8	ENSMUSG00000038535.18	ENSMUSP00000139250.2	True
Zfp280d	Zfp280d-205	ENSMUST00000183468.2	ENSMUSG00000038535.18	ENSMUSP00000139209.2	True
Mns1	Mns1-201	ENSMUST00000034746.10	ENSMUSG00000032221.15	ENSMUSP00000034746.8	True
Tex9	Tex9-201	ENSMUST00000085358.12	ENSMUSG00000090626.10	ENSMUSP00000082467.6	True
Tex9	Tex9-209	ENSMUST00000184125.8	ENSMUSG00000090626.10	ENSMUSP00000139026.2	True
Tex9	Tex9-214	ENSMUST00000184831.8	ENSMUSG00000090626.10	ENSMUSP00000138999.2	True
Tex9	Tex9-206	ENSMUST00000183574.8	ENSMUSG00000090626.10	ENSMUSP00000139386.2	True
Rfx7	Rfx7-201	ENSMUST00000163401.9	ENSMUSG00000037674.17	ENSMUSP00000127192.2	True
Rfx7	Rfx7-202	ENSMUST00000183372.8	ENSMUSG00000037674.17	ENSMUSP00000139195.2	True
Rfx7	Rfx7-204	ENSMUST00000184015.2	ENSMUSG00000037674.17	ENSMUSP00000138957.2	True
Nedd4	Nedd4-201	ENSMUST00000034740.15	ENSMUSG00000032216.16	ENSMUSP00000034740.8	True
Nedd4	Nedd4-209	ENSMUST00000184450.8	ENSMUSG00000032216.16	ENSMUSP00000138983.2	True
Nedd4	Nedd4-207	ENSMUST00000184333.2	ENSMUSG00000032216.16	ENSMUSP00000139190.2	True
Nedd4	Nedd4-211	ENSMUST00000238315.2	ENSMUSG00000032216.16	ENSMUSP00000158796.2	True
Prtg	Prtg-201	ENSMUST00000055535.9	ENSMUSG00000036030.10	ENSMUSP00000055815.8	True
Pygo1	Pygo1-201	ENSMUST00000038489.6	ENSMUSG00000034910.6	ENSMUSP00000044368.6	True
Dnaaf4	Dnaaf4-202	ENSMUST00000098567.9	ENSMUSG00000092192.8	ENSMUSP00000096166.3	True
Dnaaf4	Dnaaf4-201	ENSMUST00000034734.9	ENSMUSG00000092192.8	ENSMUSP00000034734.9	True
Gm44503	Gm44503-201	ENSMUST00000149692.2	ENSMUSG00000089865.3	ENSMUSP00000120629.2	True
Pierce2	Pierce2-203	ENSMUST00000249120.1	ENSMUSG00000086158.4	ENSMUSP00000159587.1	True
Pierce2	Pierce2-201	ENSMUST00000124565.4	ENSMUSG00000086158.4	ENSMUSP00000139187.2	True
Ccpg1	Ccpg1-201	ENSMUST00000037977.15	ENSMUSG00000034563.17	ENSMUSP00000045669.8	True
Ccpg1	Ccpg1-208	ENSMUST00000150826.9	ENSMUSG00000034563.17	ENSMUSP00000122966.2	True
Ccpg1	Ccpg1-202	ENSMUST00000085350.11	ENSMUSG00000034563.17	ENSMUSP00000082458.5	True
Ccpg1	Ccpg1-206	ENSMUST00000140675.8	ENSMUSG00000034563.17	ENSMUSP00000116976.2	True
Pigb	Pigb-201	ENSMUST00000093819.2	ENSMUSG00000079469.12	ENSMUSP00000091337.2	True
Pigb	Pigb-205	ENSMUST00000184035.8	ENSMUSG00000079469.12	ENSMUSP00000139269.2	True
Pigb	Pigb-206	ENSMUST00000184389.8	ENSMUSG00000079469.12	ENSMUSP00000139076.2	True
Pigbos1	Pigbos1-201	ENSMUST00000184126.3	ENSMUSG00000098332.3	ENSMUSP00000159173.2	True
Rab27a	Rab27a-203	ENSMUST00000184146.8	ENSMUSG00000032202.12	ENSMUSP00000139310.2	True
Rab27a	Rab27a-201	ENSMUST00000034722.5	ENSMUSG00000032202.12	ENSMUSP00000034722.4	True
Khdc3	Khdc3-201	ENSMUST00000034737.13	ENSMUSG00000092622.9	ENSMUSP00000034737.7	True
Khdc3	Khdc3-204	ENSMUST00000173734.9	ENSMUSG00000092622.9	ENSMUSP00000133915.2	True
Khdc3	Khdc3-202	ENSMUST00000167514.2	ENSMUSG00000092622.9	ENSMUSP00000132527.2	True
Gm20509	Gm20509-201	ENSMUST00000174203.4	ENSMUSG00000092310.4	ENSMUSP00000134473.4	True
Rsl24d1	Rsl24d1-204	ENSMUST00000169399.8	ENSMUSG00000032215.16	ENSMUSP00000129528.2	True
Rsl24d1	Rsl24d1-201	ENSMUST00000034738.14	ENSMUSG00000032215.16	ENSMUSP00000034738.8	True
Rsl24d1	Rsl24d1-203	ENSMUST00000165177.2	ENSMUSG00000032215.16	ENSMUSP00000126553.2	True
Unc13c	Unc13c-202	ENSMUST00000184666.8	ENSMUSG00000062151.14	ENSMUSP00000139027.2	True
Unc13c	Unc13c-201	ENSMUST00000075245.7	ENSMUSG00000062151.14	ENSMUSP00000074726.7	True
Wdr72	Wdr72-201	ENSMUST00000055879.9	ENSMUSG00000044976.18	ENSMUSP00000057320.8	True
Wdr72	Wdr72-205	ENSMUST00000215440.2	ENSMUSG00000044976.18	ENSMUSP00000149349.2	True
